region,displayName,isoCountryCode,regionCategory,instance,available,restriction_type,restriction_reason,sku_capacity,linux_price_hourly,spot_price_hourly,spot_discount_pct,currencyCode,unitOfMeasure
koreasouth,Korea South,KR,Recommended,Standard_D4s_v6,unknown,,,,0.232,0.042874,81.5,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_DS4_v2,unknown,,,,0.594,0.120938,79.6,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_E2_v3,unknown,,,,0.144,0.026611,81.5,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_E2s_v3,unknown,,,,0.144,0.026611,81.5,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_E2s_v4,unknown,,,,0.144,0.026611,81.5,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_E2s_v5,unknown,,,,0.145,0.026796,81.5,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_E2s_v6,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_F4,unknown,,,,0.204,0.0408,80.0,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_F4s,unknown,,,,0.204,0.041534,79.6,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_F4s_v2,unknown,,,,0.192,0.034,82.3,USD,1 Hour
koreasouth,Korea South,KR,Recommended,Standard_FX4mds,unknown,,,,,,,,
malaysiawest,Malaysia West,MY,Recommended,Standard_B4ms,unknown,,,,0.19,,,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_D4,unknown,,,,,,,,
malaysiawest,Malaysia West,MY,Recommended,Standard_D4_v2,unknown,,,,0.584,0.117,80.0,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_D4s_v3,unknown,,,,0.225,0.04158,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_D4s_v4,unknown,,,,0.216,0.039917,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_D4s_v5,unknown,,,,0.216,0.039917,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_D4s_v6,unknown,,,,,,,,
malaysiawest,Malaysia West,MY,Recommended,Standard_DS4_v2,unknown,,,,0.584,0.118902,79.6,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_E2_v3,unknown,,,,0.144,0.026611,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_E2s_v3,unknown,,,,0.144,0.026611,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_E2s_v4,unknown,,,,0.137,0.025318,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_E2s_v5,unknown,,,,0.137,0.025318,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_E2s_v6,unknown,,,,0.136,0.025133,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_F4,unknown,,,,0.208,0.0416,80.0,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_F4s,unknown,,,,0.208,0.042349,79.6,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_F4s_v2,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
malaysiawest,Malaysia West,MY,Recommended,Standard_FX4mds,unknown,,,,,,,,
mexicocentral,Mexico Central,MX,Recommended,Standard_B4ms,unknown,,,,0.183,,,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_D4,unknown,,,,0.678,0.136,79.9,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_D4_v2,unknown,,,,0.502,0.1,80.1,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_D4s_v3,unknown,,,,0.211,0.038993,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_D4s_v4,unknown,,,,0.211,0.038993,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_D4s_v5,unknown,,,,0.211,0.038993,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_D4s_v6,unknown,,,,0.222,0.041026,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_DS4_v2,unknown,,,,0.502,0.102257,79.6,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_E2_v3,unknown,,,,0.139,0.025687,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_E2s_v3,unknown,,,,0.139,0.025687,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_E2s_v4,unknown,,,,0.139,0.025687,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_E2s_v5,unknown,,,,0.139,0.025687,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_E2s_v6,unknown,,,,0.146,0.026981,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_F4,unknown,,,,0.219,0.0437,80.0,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_F4s,unknown,,,,0.219,0.044588,79.6,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_F4s_v2,unknown,,,,0.186,0.034373,81.5,USD,1 Hour
mexicocentral,Mexico Central,MX,Recommended,Standard_FX4mds,unknown,,,,,,,,
newzealandnorth,New Zealand North,NZ,Recommended,Standard_B4ms,unknown,,,,0.222,,,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_D4,unknown,,,,,,,,
newzealandnorth,New Zealand North,NZ,Recommended,Standard_D4_v2,unknown,,,,0.782,0.156,80.1,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_D4s_v3,unknown,,,,0.252,0.04657,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_D4s_v4,unknown,,,,0.252,0.04657,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_D4s_v5,unknown,,,,0.252,0.04657,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_D4s_v6,unknown,,,,,,,,
newzealandnorth,New Zealand North,NZ,Recommended,Standard_DS4_v2,unknown,,,,0.782,0.159293,79.6,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_E2_v3,unknown,,,,0.159,0.029383,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_E2s_v3,unknown,,,,0.159,0.029383,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_E2s_v4,unknown,,,,0.159,0.029383,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_E2s_v5,unknown,,,,0.159,0.029383,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_E2s_v6,unknown,,,,0.166,0.030677,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_F4,unknown,,,,0.274,0.0547,80.0,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_F4s,unknown,,,,0.274,0.055786,79.6,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_F4s_v2,unknown,,,,0.233,0.043058,81.5,USD,1 Hour
newzealandnorth,New Zealand North,NZ,Recommended,Standard_FX4mds,unknown,,,,,,,,
northcentralus,North Central US,US,Recommended,Standard_B4ms,unknown,,,,0.166,,,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_D4,unknown,,,,0.616,0.123,80.0,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_D4_v2,unknown,,,,0.585,0.117,80.0,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_D4s_v3,unknown,,,,0.2,0.03696,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_D4s_v4,unknown,,,,0.192,0.035482,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_D4s_v5,unknown,,,,0.192,0.035482,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_D4s_v6,unknown,,,,0.202,0.03733,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_DS4_v2,unknown,,,,0.585,0.119106,79.6,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_E2_v3,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_E2s_v3,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_E2s_v4,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_E2s_v5,unknown,,,,0.126,0.023285,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_E2s_v6,unknown,,,,0.132,0.024394,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_F4,unknown,,,,0.199,0.0398,80.0,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_F4s,unknown,,,,0.199,0.040516,79.6,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_F4s_v2,unknown,,,,0.17,0.031416,81.5,USD,1 Hour
northcentralus,North Central US,US,Recommended,Standard_FX4mds,unknown,,,,,,,,
northeurope,North Europe,IE,Recommended,Standard_B4ms,unknown,,,,0.182,,,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_D4,unknown,,,,0.584,0.117,80.0,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_D4_v2,unknown,,,,0.527,0.105,80.1,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_D4s_v3,unknown,,,,0.214,0.039547,81.5,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_D4s_v4,unknown,,,,0.214,0.0428,80.0,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_D4s_v5,unknown,,,,0.214,0.0428,80.0,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_D4s_v6,unknown,,,,0.225,0.04158,81.5,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_DS4_v2,unknown,,,,0.527,0.10735,79.6,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_E2_v3,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_E2s_v3,unknown,,,,0.141,0.026057,81.5,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_E2s_v4,unknown,,,,0.141,0.0282,80.0,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_E2s_v5,unknown,,,,0.141,0.0282,80.0,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_E2s_v6,unknown,,,,0.148,0.02735,81.5,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_F4,unknown,,,,0.226,0.045,80.1,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_F4s,unknown,,,,0.226,0.046036,79.6,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_F4s_v2,unknown,,,,0.192,0.0384,80.0,USD,1 Hour
northeurope,North Europe,IE,Recommended,Standard_FX4mds,unknown,,,,0.416,0.076877,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_B4ms,unknown,,,,0.211,,,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_D4,unknown,,,,,,,,
norwayeast,Norway East,NO,Recommended,Standard_D4_v2,unknown,,,,0.598,0.12,79.9,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_D4s_v3,unknown,,,,0.264,0.048787,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_D4s_v4,unknown,,,,0.253,0.046754,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_D4s_v5,unknown,,,,0.253,0.046754,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_D4s_v6,unknown,,,,0.288,0.053222,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_DS4_v2,unknown,,,,0.598,0.121753,79.6,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_E2_v3,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_E2s_v3,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_E2s_v4,unknown,,,,0.167,0.030862,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_E2s_v5,unknown,,,,0.167,0.030862,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_E2s_v6,unknown,,,,0.189,0.034927,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_F4,unknown,,,,0.25,0.0499,80.0,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_F4s,unknown,,,,0.25,0.0509,79.6,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_F4s_v2,unknown,,,,0.214,0.039547,81.5,USD,1 Hour
norwayeast,Norway East,NO,Recommended,Standard_FX4mds,unknown,,,,,,,,
norwaywest,Norway West,NO,Recommended,Standard_B4ms,unknown,,,,0.275,,,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_D4,unknown,,,,,,,,
norwaywest,Norway West,NO,Recommended,Standard_D4_v2,unknown,,,,0.778,0.156,79.9,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_D4s_v3,unknown,,,,0.343,0.063386,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_D4s_v4,unknown,,,,0.329,0.060799,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_D4s_v5,unknown,,,,0.329,0.060799,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_D4s_v6,unknown,,,,0.345,0.063756,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_DS4_v2,unknown,,,,0.778,0.158401,79.6,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_E2_v3,unknown,,,,0.229,0.042319,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_E2s_v3,unknown,,,,0.229,0.042319,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_E2s_v4,unknown,,,,0.217,0.040102,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_E2s_v5,unknown,,,,0.217,0.040102,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_E2s_v6,unknown,,,,0.228,0.042134,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_F4,unknown,,,,0.325,0.0649,80.0,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_F4s,unknown,,,,0.325,0.06617,79.6,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_F4s_v2,unknown,,,,0.316,0.058397,81.5,USD,1 Hour
norwaywest,Norway West,NO,Recommended,Standard_FX4mds,unknown,,,,,,,,
polandcentral,Poland Central,PL,Recommended,Standard_B4ms,unknown,,,,0.192,,,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_D4,unknown,,,,0.672,0.134,80.1,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_D4_v2,unknown,,,,0.544,0.109,80.0,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_D4s_v3,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_D4s_v4,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_D4s_v5,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_D4s_v6,unknown,,,,0.242,0.044722,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_DS4_v2,unknown,,,,0.544,0.110758,79.6,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_E2_v3,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_E2s_v3,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_E2s_v4,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_E2s_v5,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_E2s_v6,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_F4,unknown,,,,0.228,0.0456,80.0,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_F4s,unknown,,,,0.228,0.046421,79.6,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_F4s_v2,unknown,,,,0.194,0.035851,81.5,USD,1 Hour
polandcentral,Poland Central,PL,Recommended,Standard_FX4mds,unknown,,,,,,,,
qatarcentral,Qatar Central,QA,Recommended,Standard_B4ms,unknown,,,,0.201,,,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_D4,unknown,,,,,,,,
qatarcentral,Qatar Central,QA,Recommended,Standard_D4_v2,unknown,,,,0.55,0.11,80.0,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_D4s_v3,unknown,,,,0.235,0.043428,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_D4s_v4,unknown,,,,0.235,0.043428,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_D4s_v5,unknown,,,,0.235,0.043428,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_D4s_v6,unknown,,,,0.247,0.045646,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_DS4_v2,unknown,,,,0.55,0.11198,79.6,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_E2_v3,unknown,,,,0.155,0.028644,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_E2s_v3,unknown,,,,0.155,0.028644,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_E2s_v4,unknown,,,,0.155,0.028644,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_E2s_v5,unknown,,,,0.148,0.02735,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_E2s_v6,unknown,,,,0.155,0.028644,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_F4,unknown,,,,0.239,0.0478,80.0,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_F4s,unknown,,,,0.239,0.04866,79.6,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_F4s_v2,unknown,,,,0.211,0.038993,81.5,USD,1 Hour
qatarcentral,Qatar Central,QA,Recommended,Standard_FX4mds,unknown,,,,,,,,
southafricanorth,South Africa North,ZA,Recommended,Standard_B4ms,unknown,,,,0.217,,,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_D4,unknown,,,,0.718,0.146185,79.6,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_D4_v2,unknown,,,,0.614,0.123,80.0,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_D4s_v3,unknown,,,,0.254,0.046939,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_D4s_v4,unknown,,,,0.254,0.046939,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_D4s_v5,unknown,,,,0.254,0.046939,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_D4s_v6,unknown,,,,0.268,0.049526,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_DS4_v2,unknown,,,,0.614,0.12501,79.6,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_E2_v3,unknown,,,,0.168,0.031046,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_E2s_v3,unknown,,,,0.168,0.031046,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_E2s_v4,unknown,,,,0.168,0.031046,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_E2s_v5,unknown,,,,0.168,0.031046,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_E2s_v6,unknown,,,,0.176,0.032525,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_F4,unknown,,,,0.267,0.0534,80.0,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_F4s,unknown,,,,0.267,0.054388,79.6,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_F4s_v2,unknown,,,,0.228,0.042134,81.5,USD,1 Hour
southafricanorth,South Africa North,ZA,Recommended,Standard_FX4mds,unknown,,,,,,,,
southafricawest,South Africa West,ZA,Recommended,Standard_B4ms,unknown,,,,0.27125,,,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_D4,unknown,,,,0.9,0.18387,79.6,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_D4_v2,unknown,,,,0.769,0.154,80.0,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_D4s_v3,unknown,,,,0.3175,0.058833,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_D4s_v4,unknown,,,,0.336,0.062093,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_D4s_v5,unknown,,,,0.33,0.060984,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_D4s_v6,unknown,,,,0.347,0.064126,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_DS4_v2,unknown,,,,0.769,0.157107,79.6,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_E2_v3,unknown,,,,0.21,0.038913,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_E2s_v3,unknown,,,,0.21,0.038913,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_E2s_v4,unknown,,,,0.212,0.039178,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_E2s_v5,unknown,,,,0.218,0.040286,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_E2s_v6,unknown,,,,0.229,0.042319,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_F4,unknown,,,,0.334,0.0668,80.0,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_F4s,unknown,,,,0.334,0.068236,79.6,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_F4s_v2,unknown,,,,0.17,0.031518,81.5,USD,1 Hour
southafricawest,South Africa West,ZA,Recommended,Standard_FX4mds,unknown,,,,,,,,
southcentralus,South Central US,US,Recommended,Standard_B4ms,unknown,,,,0.2,,,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_D4,unknown,,,,0.536,0.107,80.0,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_D4_v2,unknown,,,,0.509,0.102,80.0,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_D4s_v3,unknown,,,,0.22,0.040656,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_D4s_v4,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_D4s_v5,unknown,,,,0.23,0.042504,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_D4s_v6,unknown,,,,0.242,0.044722,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_DS4_v2,unknown,,,,0.509,0.103632,79.6,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_E2_v3,unknown,,,,0.146,0.026981,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_E2s_v3,unknown,,,,0.146,0.026981,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_E2s_v4,unknown,,,,0.151,0.027905,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_E2s_v5,unknown,,,,0.151,0.027905,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_E2s_v6,unknown,,,,0.159,0.029383,81.5,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_F4,unknown,,,,0.219,0.0438,80.0,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_F4s,unknown,,,,0.219,0.044588,79.6,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_F4s_v2,unknown,,,,0.204,0.034,83.3,USD,1 Hour
southcentralus,South Central US,US,Recommended,Standard_FX4mds,unknown,,,,0.446,0.082421,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_B4ms,unknown,,,,0.211,,,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_D4,unknown,,,,0.784,0.157,80.0,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_D4_v2,unknown,,,,0.631,0.126,80.0,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_D4s_v3,unknown,,,,0.25,0.0462,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_D4s_v4,unknown,,,,0.24,0.044496,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_D4s_v5,unknown,,,,0.24,0.044496,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_D4s_v6,unknown,,,,0.252,0.04657,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_DS4_v2,unknown,,,,0.631,0.12885,79.6,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_E2_v3,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_E2s_v3,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_E2s_v4,unknown,,,,0.152,0.02809,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_E2s_v5,unknown,,,,0.152,0.028181,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_E2s_v6,unknown,,,,0.16,0.029568,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_F4,unknown,,,,0.231,0.046,80.1,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_F4s,unknown,,,,0.231,0.04717,79.6,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_F4s_v2,unknown,,,,0.196,0.036221,81.5,USD,1 Hour
southeastasia,Southeast Asia,SG,Recommended,Standard_FX4mds,unknown,,,,0.452,0.08353,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_B4ms,unknown,,,,0.236,,,USD,1 Hour
southindia,South India,IN,Recommended,Standard_D4,unknown,,,,0.755,0.151,80.0,USD,1 Hour
southindia,South India,IN,Recommended,Standard_D4_v2,unknown,,,,0.675,0.135,80.0,USD,1 Hour
southindia,South India,IN,Recommended,Standard_D4s_v3,unknown,,,,0.271,0.050081,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_D4s_v4,unknown,,,,0.27,0.049896,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_D4s_v5,unknown,,,,0.271,0.050081,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_D4s_v6,unknown,,,,0.284,0.052483,81.5,USD,1 Hour
southindia,South India,IN,Recommended,Standard_DS4_v2,unknown,,,,0.675,0.13743,79.6,USD,1 Hour
southindia,South India,IN,Recommended,Standard_E2_v3,unknown,,,,0.167,0.030862,81.5,USD,1 Hour
